time,temperature,humidity
2024-09-10 20:20:58.030984,None,None
2024-09-10 20:20:59.383914,None,None
2024-09-10 20:21:00.736697,22.2,58.3
2024-09-10 20:21:02.089498,22.2,58.3
2024-09-10 20:21:03.442305,22.2,58.2
2024-09-10 20:21:04.795244,22.1,58.2
2024-09-10 20:21:06.148064,None,None
2024-09-10 20:21:07.500955,None,None
2024-09-10 20:21:08.853983,22.2,58.1
2024-09-10 20:21:10.207079,None,None
2024-09-10 20:21:11.560013,22.1,58.1
2024-09-10 20:21:12.912790,22.2,58.1
2024-09-10 20:21:14.265808,22.2,58.1
2024-09-10 20:21:15.618821,22.2,58.0
2024-09-10 20:21:16.971816,None,None
2024-09-10 20:21:18.324538,22.2,58.0
2024-09-10 20:21:19.683443,22.2,58.0
2024-09-10 20:21:21.036565,22.2,58.0
2024-09-10 20:21:22.389380,None,None
2024-09-10 20:21:23.742268,22.1,58.0
2024-09-10 20:21:25.095169,22.2,58.0
2024-09-10 20:21:26.449701,None,None
2024-09-10 20:21:27.802477,None,None
2024-09-10 20:21:29.155185,22.2,58.0
2024-09-10 20:21:30.507976,22.2,58.0
2024-09-10 20:21:31.860909,None,None
2024-09-10 20:21:33.213652,22.2,57.9
2024-09-10 20:21:34.566413,22.1,57.9
2024-09-10 20:21:35.919183,None,None
2024-09-10 20:21:37.272065,None,None
2024-09-10 20:21:38.624776,22.2,58.1
2024-09-10 20:21:39.977607,None,None
2024-09-10 20:21:41.330339,22.2,58.3
2024-09-10 20:21:42.683230,None,None
2024-09-10 20:21:44.035921,22.2,58.6
2024-09-10 20:21:45.389669,None,None
2024-09-10 20:21:46.742399,22.2,58.8
2024-09-10 20:21:48.095302,None,None
2024-09-10 20:21:49.448010,22.2,58.9
2024-09-10 20:21:50.800797,None,None
2024-09-10 20:21:52.153564,22.2,58.9
2024-09-10 20:21:53.506526,None,None
2024-09-10 20:21:54.859243,None,None
2024-09-10 20:21:56.211981,22.2,58.6
2024-09-10 20:21:57.564727,22.1,58.5
2024-09-10 20:21:58.927194,22.2,58.5
2024-09-10 20:22:00.280013,None,None
2024-09-10 20:22:01.632818,22.1,58.3
2024-09-10 20:22:02.985638,22.2,58.3
2024-09-10 20:22:04.338617,22.2,58.3
2024-09-10 20:22:05.691420,None,None
2024-09-10 20:22:07.044137,22.2,58.2
2024-09-10 20:22:08.396985,22.2,58.2
2024-09-10 20:22:09.750066,22.1,58.1
2024-09-10 20:22:11.102923,22.2,58.2
2024-09-10 20:22:12.455714,22.1,58.1
2024-09-10 20:22:13.808497,22.2,58.2
2024-09-10 20:22:15.161450,None,None
2024-09-10 20:22:16.514388,22.2,58.2
2024-09-10 20:22:17.867166,22.2,58.2
2024-09-10 20:22:19.219950,22.2,58.2
2024-09-10 20:22:20.572794,22.1,58.2
2024-09-10 20:22:21.925605,22.1,58.2
2024-09-10 20:22:23.278432,22.2,58.3
2024-09-10 20:22:24.631199,22.2,58.3
2024-09-10 20:22:25.984110,22.2,58.5
2024-09-10 20:22:27.336914,22.2,58.6
2024-09-10 20:22:28.689790,22.1,58.6
2024-09-10 20:22:30.042707,22.1,58.7
2024-09-10 20:22:31.397629,22.1,58.9
2024-09-10 20:22:32.750382,22.2,58.9
2024-09-10 20:22:34.103121,22.2,59.0
2024-09-10 20:22:35.455993,22.2,59.1
2024-09-10 20:22:36.808936,None,None
2024-09-10 20:22:38.161745,22.1,59.1
2024-09-10 20:22:39.514527,None,None
2024-09-10 20:22:40.867208,22.1,59.1
2024-09-10 20:22:42.220117,22.2,59.1
2024-09-10 20:22:43.572872,None,None
2024-09-10 20:22:44.925635,22.1,59.0
2024-09-10 20:22:46.278424,None,None
2024-09-10 20:22:47.631333,22.1,58.8
2024-09-10 20:22:48.984121,22.2,58.8
2024-09-10 20:22:50.337057,22.1,58.6
2024-09-10 20:22:51.689982,None,None
2024-09-10 20:22:53.042841,None,None
2024-09-10 20:22:54.395619,22.1,58.5
2024-09-10 20:22:55.748440,22.2,58.4
2024-09-10 20:22:57.101212,None,None
2024-09-10 20:22:58.454131,22.2,58.3
2024-09-10 20:22:59.806874,22.2,58.3
2024-09-10 20:23:01.159711,22.1,58.3
2024-09-10 20:23:02.512656,22.2,58.3
2024-09-10 20:23:03.865629,22.2,58.3
2024-09-10 20:23:05.218393,None,None
2024-09-10 20:23:06.571115,None,None
2024-09-10 20:23:07.923885,22.2,58.2
2024-09-10 20:23:09.276806,None,None
2024-09-10 20:23:10.629585,22.1,58.2
2024-09-10 20:23:11.982388,None,None
2024-09-10 20:23:13.335130,22.2,58.2
2024-09-10 20:23:14.688064,None,None
2024-09-10 20:23:16.040807,22.1,58.2
2024-09-10 20:23:17.393620,22.1,58.3
2024-09-10 20:23:18.746429,None,None
2024-09-10 20:23:20.099531,None,None
2024-09-10 20:23:21.452518,22.1,58.3
2024-09-10 20:23:22.805294,None,None
2024-09-10 20:23:24.158081,22.1,58.4
2024-09-10 20:23:25.510996,22.1,58.4
2024-09-10 20:23:26.863809,22.1,58.5
2024-09-10 20:23:28.216553,22.1,58.7
2024-09-10 20:23:29.569367,None,None
2024-09-10 20:23:30.922283,None,None
2024-09-10 20:23:32.275009,22.1,58.9
2024-09-10 20:23:33.627759,22.1,58.9
2024-09-10 20:23:34.980513,22.1,58.9
2024-09-10 20:23:36.333460,22.2,58.9
2024-09-10 20:23:37.686256,22.1,58.8
2024-09-10 20:23:39.039024,22.1,58.8
2024-09-10 20:23:40.392060,None,None
2024-09-10 20:23:41.745066,None,None
2024-09-10 20:23:43.097875,None,None
2024-09-10 20:23:44.450600,22.1,58.6
2024-09-10 20:23:45.803419,22.1,58.6
2024-09-10 20:23:47.156439,22.1,58.5
2024-09-10 20:23:48.509288,None,None
2024-09-10 20:23:49.862072,None,None
2024-09-10 20:23:51.214761,22.1,58.5
2024-09-10 20:23:52.567669,None,None
2024-09-10 20:23:53.920409,22.1,58.7
2024-09-10 20:23:55.273154,22.1,58.7
2024-09-10 20:23:56.626026,None,None
2024-09-10 20:23:57.978919,22.1,59.0
2024-09-10 20:23:59.331689,None,None
2024-09-10 20:24:00.684418,22.1,59.0
2024-09-10 20:24:02.037264,22.1,59.0
2024-09-10 20:24:03.390271,None,None
2024-09-10 20:24:04.742996,22.1,58.9
2024-09-10 20:24:06.095740,None,None
2024-09-10 20:24:07.448445,22.1,58.8
2024-09-10 20:24:08.801600,None,None
2024-09-10 20:24:10.154394,None,None
2024-09-10 20:24:11.508995,22.1,58.7
2024-09-10 20:24:12.861803,22.1,58.6
2024-09-10 20:24:14.214714,None,None
2024-09-10 20:24:15.567523,22.1,58.5
2024-09-10 20:24:16.920282,22.1,58.5
2024-09-10 20:24:18.273033,22.1,58.5
2024-09-10 20:24:19.626131,None,None
2024-09-10 20:24:20.978850,22.1,58.4
2024-09-10 20:24:22.331608,22.2,58.4
2024-09-10 20:24:23.684358,22.1,58.4
2024-09-10 20:24:25.037412,22.1,58.4
2024-09-10 20:24:26.390371,None,None
2024-09-10 20:24:27.743071,22.1,58.3
2024-09-10 20:24:29.095852,None,None
2024-09-10 20:24:30.448912,22.1,58.4
2024-09-10 20:24:31.801836,22.1,58.3
2024-09-10 20:24:33.154661,None,None
2024-09-10 20:24:34.507368,22.1,58.4
2024-09-10 20:24:35.860359,22.1,58.4
2024-09-10 20:24:37.213110,22.1,58.5
2024-09-10 20:24:38.566131,None,None
2024-09-10 20:24:39.918885,22.1,58.6
2024-09-10 20:24:41.271819,None,None
2024-09-10 20:24:42.624620,22.1,58.9
2024-09-10 20:24:43.977400,22.1,59.0
2024-09-10 20:24:45.333588,None,None
2024-09-10 20:24:46.686461,None,None
2024-09-10 20:24:48.039244,None,None
2024-09-10 20:24:49.391985,22.1,59.2
2024-09-10 20:24:50.744868,22.1,59.2
2024-09-10 20:24:52.097837,22.1,59.1
2024-09-10 20:24:53.450623,None,None
2024-09-10 20:24:54.803331,22.1,59.1
2024-09-10 20:24:56.156255,None,None
2024-09-10 20:24:57.509338,None,None
2024-09-10 20:24:58.862215,22.1,58.9
2024-09-10 20:25:00.214995,22.1,58.9
2024-09-10 20:25:01.567818,22.1,58.8
2024-09-10 20:25:02.920772,22.1,58.7
2024-09-10 20:25:04.273589,22.2,58.8
2024-09-10 20:25:05.626350,22.1,58.7
2024-09-10 20:25:06.979094,22.1,58.7
2024-09-10 20:25:08.331976,None,None
2024-09-10 20:25:09.684785,22.1,58.6
2024-09-10 20:25:11.037575,22.1,58.6
2024-09-10 20:25:12.390370,None,None
2024-09-10 20:25:13.743223,22.1,58.5
2024-09-10 20:25:15.096092,22.1,58.5
2024-09-10 20:25:16.449013,22.1,58.5
2024-09-10 20:25:17.801766,None,None
2024-09-10 20:25:19.154642,None,None
2024-09-10 20:25:20.507430,None,None
2024-09-10 20:25:21.860185,22.1,58.7
2024-09-10 20:25:23.212967,None,None
2024-09-10 20:25:24.565878,22.1,58.9
2024-09-10 20:25:25.918746,22.1,58.9
2024-09-10 20:25:27.271516,None,None
2024-09-10 20:25:28.624258,22.1,59.1
2024-09-10 20:25:29.977143,22.1,59.1
2024-09-10 20:25:31.330002,22.1,59.1
2024-09-10 20:25:32.682804,None,None
2024-09-10 20:25:34.035540,22.1,59.3
2024-09-10 20:25:35.389907,None,None
2024-09-10 20:25:36.742684,22.1,59.3
2024-09-10 20:25:38.095425,22.1,59.4
2024-09-10 20:25:39.448191,22.1,59.5
2024-09-10 20:25:40.801070,22.1,59.5
2024-09-10 20:25:42.153906,22.1,59.6
2024-09-10 20:25:43.506660,None,None
2024-09-10 20:25:44.859387,22.1,59.6
2024-09-10 20:25:46.212307,22.1,59.6
2024-09-10 20:25:47.565090,22.1,59.7
2024-09-10 20:25:48.917939,22.1,59.6
2024-09-10 20:25:50.270681,22.1,59.6
2024-09-10 20:25:51.623578,None,None
2024-09-10 20:25:52.976341,22.1,59.6
2024-09-10 20:25:54.329077,22.1,59.5
2024-09-10 20:25:55.681946,22.1,59.6
2024-09-10 20:25:57.034891,None,None
2024-09-10 20:25:58.387618,22.1,59.6
2024-09-10 20:25:59.740393,22.1,59.6
2024-09-10 20:26:01.093150,None,None
2024-09-10 20:26:02.446117,22.1,59.5
2024-09-10 20:26:03.798975,22.1,59.6
2024-09-10 20:26:05.151797,None,None
2024-09-10 20:26:06.504661,22.1,59.5
2024-09-10 20:26:07.857734,None,None
2024-09-10 20:26:09.210474,None,None
2024-09-10 20:26:10.563295,None,None
2024-09-10 20:26:11.916035,22.1,59.2
2024-09-10 20:26:13.268931,None,None
2024-09-10 20:26:14.621743,22.1,59.1
2024-09-10 20:26:15.974524,22.1,59.1
2024-09-10 20:26:17.327284,22.1,59.0
2024-09-10 20:26:18.680233,22.1,58.9
2024-09-10 20:26:20.033000,22.2,58.9
2024-09-10 20:26:21.385748,22.2,58.8
2024-09-10 20:26:22.738481,22.1,58.8
2024-09-10 20:26:24.091354,22.1,58.7
2024-09-10 20:26:25.445974,22.1,58.7
2024-09-10 20:26:26.798741,22.1,58.7
2024-09-10 20:26:28.151489,None,None
2024-09-10 20:26:29.504343,22.1,58.7
2024-09-10 20:26:30.857139,None,None
2024-09-10 20:26:32.209987,22.1,58.7
2024-09-10 20:26:33.562763,22.1,58.8
2024-09-10 20:26:34.915648,22.1,58.8
2024-09-10 20:26:36.268409,22.1,58.8
2024-09-10 20:26:37.621190,None,None
2024-09-10 20:26:38.974062,22.1,58.7
2024-09-10 20:26:40.327063,None,None
2024-09-10 20:26:41.679806,22.1,58.8
2024-09-10 20:26:43.032587,22.1,58.8
2024-09-10 20:26:44.385330,22.1,58.7
2024-09-10 20:26:45.738322,None,None
2024-09-10 20:26:47.091040,22.1,58.8
2024-09-10 20:26:48.443815,22.1,58.8
2024-09-10 20:26:49.796558,22.2,58.8
2024-09-10 20:26:51.149731,None,None
2024-09-10 20:26:52.502500,22.1,58.9
2024-09-10 20:26:53.855315,None,None
2024-09-10 20:26:55.208047,22.2,58.9
2024-09-10 20:26:56.561114,None,None
2024-09-10 20:26:57.913942,22.2,58.9
2024-09-10 20:26:59.266683,22.2,58.9
2024-09-10 20:27:00.619491,22.1,58.9
2024-09-10 20:27:01.972508,22.2,58.9
2024-09-10 20:27:03.325239,22.2,58.8
2024-09-10 20:27:04.678251,22.2,58.8
2024-09-10 20:27:06.031152,22.2,58.8
2024-09-10 20:27:07.384072,None,None
2024-09-10 20:27:08.736794,22.1,58.7
2024-09-10 20:27:10.089700,22.1,58.8
2024-09-10 20:27:11.442669,None,None
2024-09-10 20:27:12.795533,22.2,58.7
2024-09-10 20:27:14.148509,22.2,58.7
2024-09-10 20:27:15.501582,22.1,58.7
2024-09-10 20:27:16.854497,22.2,58.7
2024-09-10 20:27:18.207483,22.2,58.8
2024-09-10 20:27:19.560249,22.2,58.8
2024-09-10 20:27:20.913152,22.2,58.9
2024-09-10 20:27:22.266019,None,None
2024-09-10 20:27:23.618993,None,None
2024-09-10 20:27:24.971788,22.2,59.1
2024-09-10 20:27:26.324562,22.1,59.1
2024-09-10 20:27:27.677336,22.2,59.2
2024-09-10 20:27:29.030333,None,None
2024-09-10 20:27:30.383174,None,None
2024-09-10 20:27:31.735973,22.2,59.4
2024-09-10 20:27:33.088752,22.2,59.3
2024-09-10 20:27:34.441743,None,None
2024-09-10 20:27:35.794472,None,None
2024-09-10 20:27:37.147204,22.2,59.4
2024-09-10 20:27:38.499949,22.2,59.3
2024-09-10 20:27:39.852879,None,None
2024-09-10 20:27:41.205710,22.2,59.3
2024-09-10 20:27:42.558504,22.2,59.2
2024-09-10 20:27:43.911312,None,None
2024-09-10 20:27:45.264197,22.2,59.1
2024-09-10 20:27:46.617068,None,None
2024-09-10 20:27:47.969972,22.2,59.1
2024-09-10 20:27:49.322716,22.1,59.1
2024-09-10 20:27:50.675640,22.1,59.1
2024-09-10 20:27:52.028436,22.1,59.1
2024-09-10 20:27:53.381183,22.1,59.2
2024-09-10 20:27:54.733990,22.2,59.2
2024-09-10 20:27:56.086907,None,None
2024-09-10 20:27:57.439612,22.1,59.2
2024-09-10 20:27:58.792413,22.2,59.2
2024-09-10 20:28:00.145277,22.2,59.2
2024-09-10 20:28:01.498419,22.2,59.2
2024-09-10 20:28:02.851181,22.1,59.2
2024-09-10 20:28:04.203961,None,None
2024-09-10 20:28:05.556711,None,None
2024-09-10 20:28:06.909698,22.2,59.1
2024-09-10 20:28:08.262474,None,None
2024-09-10 20:28:09.615195,None,None
2024-09-10 20:28:10.967909,22.2,59.1
2024-09-10 20:28:12.320844,22.1,59.1
2024-09-10 20:28:13.673660,22.2,59.2
2024-09-10 20:28:15.026434,22.2,59.2
2024-09-10 20:28:16.379196,22.1,59.2
2024-09-10 20:28:17.732157,22.1,59.1
2024-09-10 20:28:19.084933,22.1,59.2
2024-09-10 20:28:20.437889,22.2,59.1
2024-09-10 20:28:21.790713,None,None
2024-09-10 20:28:23.143568,None,None
2024-09-10 20:28:24.496294,22.2,59.0
2024-09-10 20:28:25.849087,22.2,59.0
2024-09-10 20:28:27.201934,22.2,59.0
2024-09-10 20:28:28.554866,22.2,59.1
2024-09-10 20:28:29.907673,None,None
2024-09-10 20:28:31.260442,22.1,59.0
2024-09-10 20:28:32.613237,22.2,59.0
2024-09-10 20:28:33.966253,None,None
2024-09-10 20:28:35.319084,None,None
2024-09-10 20:28:36.671878,22.2,59.1
2024-09-10 20:28:38.024654,22.2,59.0
2024-09-10 20:28:39.377598,22.2,59.1
2024-09-10 20:28:40.730372,22.2,59.1
2024-09-10 20:28:42.083130,22.2,59.1
2024-09-10 20:28:43.435888,22.2,59.2
2024-09-10 20:28:44.788780,22.2,59.2
2024-09-10 20:28:46.141575,22.2,59.2
2024-09-10 20:28:47.494352,None,None
2024-09-10 20:28:48.847099,22.1,59.2
2024-09-10 20:28:50.200047,None,None
2024-09-10 20:28:51.552887,None,None
2024-09-10 20:28:52.905773,22.2,59.1
2024-09-10 20:28:54.258529,22.2,59.1
2024-09-10 20:28:55.611315,22.2,59.1
2024-09-10 20:28:56.964114,22.2,59.0
2024-09-10 20:28:58.316877,22.2,59.0
2024-09-10 20:28:59.669739,22.1,59.0
2024-09-10 20:29:01.022725,None,None
2024-09-10 20:29:02.375513,22.2,59.0
2024-09-10 20:29:03.728334,22.2,58.9
2024-09-10 20:29:05.081130,22.2,58.9
2024-09-10 20:29:06.435631,None,None
2024-09-10 20:29:07.788336,22.2,58.9
2024-09-10 20:29:09.141099,None,None
2024-09-10 20:29:10.494042,22.2,58.9
2024-09-10 20:29:11.846943,None,None
2024-09-10 20:29:13.199688,22.2,59.0
2024-09-10 20:29:14.552518,22.2,59.1
2024-09-10 20:29:15.905352,None,None
2024-09-10 20:29:17.258325,None,None
2024-09-10 20:29:18.611135,None,None
2024-09-10 20:29:19.963973,22.2,59.2
2024-09-10 20:29:21.316741,22.2,59.2
2024-09-10 20:29:22.669738,22.2,59.3
2024-09-10 20:29:24.022522,22.2,59.3
2024-09-10 20:29:25.375403,None,None
2024-09-10 20:29:26.728148,22.2,59.3
2024-09-10 20:29:28.081097,22.2,59.3
2024-09-10 20:29:29.433965,22.2,59.3
2024-09-10 20:29:30.786815,22.2,59.4
2024-09-10 20:29:32.139574,22.2,59.3
2024-09-10 20:29:33.492472,22.2,59.4
2024-09-10 20:29:34.845258,22.2,59.3
2024-09-10 20:29:36.198232,None,None
2024-09-10 20:29:37.550986,None,None
2024-09-10 20:29:38.903891,22.2,59.3
2024-09-10 20:29:40.256707,22.2,59.2
2024-09-10 20:29:41.609615,22.2,59.2
2024-09-10 20:29:42.962457,None,None
2024-09-10 20:29:44.315333,None,None
2024-09-10 20:29:45.668098,None,None
2024-09-10 20:29:47.020860,22.2,59.4
2024-09-10 20:29:48.373665,22.2,59.4
2024-09-10 20:29:49.726629,None,None
2024-09-10 20:29:51.079332,22.2,59.5
2024-09-10 20:29:52.432111,22.2,59.5
2024-09-10 20:29:53.784914,None,None
2024-09-10 20:29:55.138025,None,None
2024-09-10 20:29:56.490916,22.2,59.5
2024-09-10 20:29:57.843845,22.2,59.4
2024-09-10 20:29:59.196609,22.2,59.4
2024-09-10 20:30:00.549425,22.2,59.4
2024-09-10 20:30:01.902282,22.2,59.4
2024-09-10 20:30:03.255086,None,None
2024-09-10 20:30:04.607789,22.2,59.4
2024-09-10 20:30:05.960724,22.2,59.5
2024-09-10 20:30:07.313530,22.2,59.4
2024-09-10 20:30:08.666375,22.2,59.5
2024-09-10 20:30:10.019129,22.2,59.6
2024-09-10 20:30:11.372023,None,None
2024-09-10 20:30:12.724727,22.2,59.6
2024-09-10 20:30:14.077603,22.2,59.7
2024-09-10 20:30:15.430479,None,None
2024-09-10 20:30:16.783380,22.2,59.7
2024-09-10 20:30:18.136151,22.2,59.7
2024-09-10 20:30:19.488909,22.2,59.7
2024-09-10 20:30:20.841722,22.2,59.6
2024-09-10 20:30:22.194688,None,None
2024-09-10 20:30:23.547423,22.1,59.6
2024-09-10 20:30:24.900259,22.2,59.6
2024-09-10 20:30:26.253055,22.2,59.6
2024-09-10 20:30:27.606078,None,None
2024-09-10 20:30:28.958878,22.2,59.6
2024-09-10 20:30:30.312450,22.1,59.6
2024-09-10 20:30:31.665255,22.2,59.6
2024-09-10 20:30:33.018305,None,None
2024-09-10 20:30:34.371079,22.2,59.5
2024-09-10 20:30:35.724003,22.2,59.5
2024-09-10 20:30:37.076825,22.2,59.5
2024-09-10 20:30:38.429809,None,None
2024-09-10 20:30:39.782630,22.2,59.5
2024-09-10 20:30:41.135397,22.2,59.5
2024-09-10 20:30:42.488373,22.2,59.5
2024-09-10 20:30:43.841445,None,None
2024-09-10 20:30:45.194440,22.2,59.5
2024-09-10 20:30:46.547302,22.2,59.5
2024-09-10 20:30:47.900284,22.2,59.5
2024-09-10 20:30:49.253438,None,None
2024-09-10 20:30:50.606416,22.2,59.5
2024-09-10 20:30:51.959243,22.2,59.5
2024-09-10 20:30:53.312059,None,None
2024-09-10 20:30:54.664979,None,None
2024-09-10 20:30:56.017777,22.2,59.5
2024-09-10 20:30:57.370535,22.2,59.5
2024-09-10 20:30:58.723309,None,None
2024-09-10 20:31:00.076395,None,None
2024-09-10 20:31:01.429866,None,None
2024-09-10 20:31:02.782706,22.2,59.4
2024-09-10 20:31:04.135481,22.2,59.4
2024-09-10 20:31:05.488597,22.2,59.5
2024-09-10 20:31:06.841398,None,None
2024-09-10 20:31:08.194229,22.2,59.6
2024-09-10 20:31:09.546981,22.2,59.6
2024-09-10 20:31:10.899891,None,None
2024-09-10 20:31:12.252574,22.2,59.7
2024-09-10 20:31:13.605623,22.2,59.7
2024-09-10 20:31:14.958574,22.2,59.8
2024-09-10 20:31:16.311670,22.2,59.8
2024-09-10 20:31:17.664677,22.2,59.8
2024-09-10 20:31:19.017666,22.2,59.8
2024-09-10 20:31:20.370603,None,None
2024-09-10 20:31:21.723518,None,None
2024-09-10 20:31:23.076227,22.2,59.8
2024-09-10 20:31:24.428976,22.2,59.8
2024-09-10 20:31:25.781844,None,None
2024-09-10 20:31:27.134691,None,None
2024-09-10 20:31:28.487416,None,None
2024-09-10 20:31:29.840166,22.2,59.8
2024-09-10 20:31:31.193063,None,None
2024-09-10 20:31:32.546184,22.2,59.8
2024-09-10 20:31:33.899005,22.2,59.8
2024-09-10 20:31:35.251818,None,None
2024-09-10 20:31:36.604615,22.2,59.7
2024-09-10 20:31:37.957654,None,None
2024-09-10 20:31:39.310379,None,None
2024-09-10 20:31:40.663231,None,None
2024-09-10 20:31:42.015978,22.2,59.4
2024-09-10 20:31:43.368868,22.2,59.4
2024-09-10 20:31:44.721674,22.2,59.4
2024-09-10 20:31:46.074541,None,None
2024-09-10 20:31:47.427276,None,None
2024-09-10 20:31:48.780188,22.2,59.4
2024-09-10 20:31:50.133039,None,None
2024-09-10 20:31:51.486027,22.2,59.4
2024-09-10 20:31:52.838777,None,None
2024-09-10 20:31:54.191588,22.2,59.4
2024-09-10 20:31:55.544323,22.2,59.3
2024-09-10 20:31:56.897187,None,None
2024-09-10 20:31:58.250079,None,None
2024-09-10 20:31:59.602909,None,None
2024-09-10 20:32:00.955637,22.2,59.3
2024-09-10 20:32:02.308387,22.2,59.4
2024-09-10 20:32:03.661220,22.2,59.5
2024-09-10 20:32:05.014265,None,None
2024-09-10 20:32:06.367019,None,None
2024-09-10 20:32:07.719862,22.2,59.5
2024-09-10 20:32:09.072674,22.2,59.5
2024-09-10 20:32:10.427186,None,None
2024-09-10 20:32:11.779932,22.2,59.4
2024-09-10 20:32:13.132689,22.2,59.4
2024-09-10 20:32:14.485445,22.2,59.4
2024-09-10 20:32:15.838382,None,None
2024-09-10 20:32:17.191134,22.2,59.3
2024-09-10 20:32:18.543967,None,None
2024-09-10 20:32:19.896668,22.2,59.2
2024-09-10 20:32:21.249720,None,None
2024-09-10 20:32:22.602430,None,None
2024-09-10 20:32:23.955258,22.2,59.2
2024-09-10 20:32:25.308719,22.2,59.2
2024-09-10 20:32:26.661731,22.2,59.2
2024-09-10 20:32:28.014526,22.2,59.1
2024-09-10 20:32:29.367364,22.2,59.1
2024-09-10 20:32:30.720108,22.2,59.0
2024-09-10 20:32:32.073042,None,None
2024-09-10 20:32:33.425800,22.2,59.0
2024-09-10 20:32:34.778675,22.2,59.0
2024-09-10 20:32:36.131471,None,None
2024-09-10 20:32:37.484351,22.2,59.0
2024-09-10 20:32:38.837127,None,None
2024-09-10 20:32:40.189987,22.2,58.9
2024-09-10 20:32:41.543506,22.2,59.0
2024-09-10 20:32:42.896451,22.2,58.9
2024-09-10 20:32:44.249298,None,None
2024-09-10 20:32:45.602165,22.2,58.9
2024-09-10 20:32:46.954994,22.2,59.0
2024-09-10 20:32:48.307991,None,None
2024-09-10 20:32:49.660742,22.2,59.2
2024-09-10 20:32:51.013745,22.2,59.2
2024-09-10 20:32:52.366630,22.2,59.3
2024-09-10 20:32:53.719627,22.2,59.3
2024-09-10 20:32:55.072697,22.2,59.4
2024-09-10 20:32:56.425792,None,None
2024-09-10 20:32:57.778622,None,None
2024-09-10 20:32:59.131610,22.2,59.2
2024-09-10 20:33:00.484529,22.2,59.2
2024-09-10 20:33:01.837448,22.2,59.1
2024-09-10 20:33:03.190324,22.2,59.1
2024-09-10 20:33:04.543311,None,None
2024-09-10 20:33:05.896066,22.2,59.2
2024-09-10 20:33:07.248897,None,None
2024-09-10 20:33:08.601743,22.2,59.3
2024-09-10 20:33:09.954721,None,None
2024-09-10 20:33:11.307535,22.2,59.2
2024-09-10 20:33:12.660397,22.2,59.2
2024-09-10 20:33:14.013191,22.1,59.2
2024-09-10 20:33:15.366253,None,None
2024-09-10 20:33:16.718961,22.2,59.1
2024-09-10 20:33:18.071850,22.2,59.1
2024-09-10 20:33:19.424630,22.2,59.0
2024-09-10 20:33:20.777696,22.2,59.0
2024-09-10 20:33:22.130499,None,None
2024-09-10 20:33:23.483277,None,None
2024-09-10 20:33:24.836060,None,None
2024-09-10 20:33:26.189100,None,None
2024-09-10 20:33:27.542022,22.2,58.9
2024-09-10 20:33:28.894818,None,None
2024-09-10 20:33:30.247518,22.2,59.1
2024-09-10 20:33:31.600589,22.2,59.1
2024-09-10 20:33:32.953450,22.2,59.1
2024-09-10 20:33:34.306249,None,None
2024-09-10 20:33:35.658967,22.2,59.1
2024-09-10 20:33:37.012006,None,None
2024-09-10 20:33:38.364726,None,None
2024-09-10 20:33:39.717532,22.2,59.0
2024-09-10 20:33:41.070312,22.2,58.9
2024-09-10 20:33:42.423263,None,None
2024-09-10 20:33:43.775935,22.2,58.9
2024-09-10 20:33:45.128788,22.2,58.9
2024-09-10 20:33:46.481859,22.2,58.9
2024-09-10 20:33:47.834927,None,None
2024-09-10 20:33:49.187677,None,None
2024-09-10 20:33:50.540418,22.2,58.9
2024-09-10 20:33:51.893167,22.2,58.9
2024-09-10 20:33:53.246715,None,None
2024-09-10 20:33:54.600007,None,None
2024-09-10 20:33:55.952815,22.2,59.0
2024-09-10 20:33:57.305602,22.2,58.9
2024-09-10 20:33:58.658635,None,None
2024-09-10 20:34:00.011339,22.2,59.0
2024-09-10 20:34:01.364113,22.2,59.0
2024-09-10 20:34:02.716850,None,None
2024-09-10 20:34:04.069832,22.2,59.1
2024-09-10 20:34:05.422754,22.2,59.2
2024-09-10 20:34:06.775499,22.2,59.3
2024-09-10 20:34:08.128236,22.2,59.3
2024-09-10 20:34:09.481118,22.2,59.3
2024-09-10 20:34:10.834051,None,None
2024-09-10 20:34:12.186776,22.2,59.4
2024-09-10 20:34:13.539509,22.2,59.4
2024-09-10 20:34:14.892397,22.2,59.5
2024-09-10 20:34:16.245219,22.2,59.5
2024-09-10 20:34:17.598026,None,None
2024-09-10 20:34:18.950737,22.2,59.3
2024-09-10 20:34:20.303626,22.2,59.4
2024-09-10 20:34:21.656530,22.2,59.3
2024-09-10 20:34:23.009307,22.2,59.2
2024-09-10 20:34:24.362123,22.2,59.2
2024-09-10 20:34:25.715602,22.2,59.1
2024-09-10 20:34:27.069023,22.2,59.1
2024-09-10 20:34:28.422420,22.2,59.0
2024-09-10 20:34:29.775716,22.2,59.0
2024-09-10 20:34:31.129197,22.2,58.9
2024-09-10 20:34:32.482061,22.2,58.9
2024-09-10 20:34:33.834856,22.2,58.9
2024-09-10 20:34:35.187668,22.2,58.9
2024-09-10 20:34:36.542005,22.2,58.9
2024-09-10 20:34:37.894968,22.2,58.9
2024-09-10 20:34:39.247761,None,None
2024-09-10 20:34:40.600464,22.2,58.8
2024-09-10 20:34:41.953388,None,None
2024-09-10 20:34:43.306216,None,None
2024-09-10 20:34:44.658970,None,None
2024-09-10 20:34:46.011711,None,None
2024-09-10 20:34:47.364586,22.2,58.8
2024-09-10 20:34:48.718091,22.2,58.8
2024-09-10 20:34:50.071031,22.2,58.9
